Trip_ID,Pickup_Area,Drop_Area,Distance_km,Trip_Duration_min,Time_of_Day,Day_of_Week,Traffic_Level,Weather,Peak_Hour,Passenger_Count,Cab_Type,Payment_Mode,Driver_Rating,Fare_INR
TRIP04315,Patoli,Bantalab,38.07,63,Night,Sunday,Low,Sunny,No,4,Mini,Card,4.3,634.56
TRIP04316,Gandhi Nagar,Patoli,33.47,75,Night,Wednesday,Medium,Sunny,No,4,Mini,Card,4.6,583.99
TRIP04317,Talab Tillo,Gandhi Nagar,2.89,12,Evening,Tuesday,High,Sunny,Yes,1,Mini,Cash,4.2,219.45
TRIP04318,Janipur,Patoli,35.28,77,Afternoon,Monday,Medium,Sunny,No,4,SUV,Cash,3.6,810.7
TRIP04319,Channi Himmat,Sainik Colony,10.13,31,Afternoon,Saturday,High,Cloudy,No,1,Sedan,UPI,3.7,307.8
TRIP04320,Sainik Colony,Bakshi Nagar,30.53,63,Evening,Wednesday,Medium,Cloudy,No,1,Mini,Cash,3.8,475.75
TRIP04321,Bahu Plaza,Satwari,33.25,115,Morning,Sunday,High,Sunny,No,3,Mini,UPI,3.7,581.8
TRIP04322,Roop Nagar,Channi Himmat,27.96,40,Afternoon,Friday,Low,Sunny,Yes,4,SUV,Card,4.4,698.8
TRIP04323,Gandhi Nagar,Sainik Colony,25.6,88,Night,Saturday,High,Sunny,No,4,Mini,UPI,3.6,552.02
TRIP04324,Talab Tillo,Railway Station,31.76,48,Morning,Wednesday,Low,Sunny,No,4,Sedan,Card,5.0,581.24
TRIP04325,Narwal,Roop Nagar,14.15,23,Evening,Monday,Low,Sunny,Yes,4,SUV,Card,4.8,415.5
TRIP04326,Muthi,Rehari,16.58,36,Evening,Sunday,Medium,Sunny,No,2,Mini,UPI,4.4,337.71
TRIP04327,University,Rehari,8.43,20,Night,Friday,Low,Sunny,No,1,SUV,UPI,4.6,247.69
TRIP04328,Channi Himmat,Trikuta Nagar,38.57,128,Evening,Saturday,High,Sunny,Yes,3,Sedan,Cash,4.2,836.81
TRIP04329,Narwal,Patoli,16.14,54,Morning,Sunday,High,Cloudy,Yes,3,Mini,Card,3.8,437.62
TRIP04330,Bantalab,Bakshi Nagar,12.9,46,Evening,Thursday,High,Rainy,Yes,2,Mini,Cash,4.8,394.18
TRIP04331,University,Patoli,10.63,22,Morning,Monday,Low,Sunny,No,3,Sedan,Cash,3.5,233.57
TRIP04332,Narwal,Patoli,18.46,36,Night,Monday,Medium,Sunny,No,2,Mini,Cash,3.6,355.28
TRIP04333,Bakshi Nagar,Trikuta Nagar,9.68,18,Evening,Saturday,Low,Sunny,No,2,SUV,Cash,4.8,268.7
TRIP04334,Narwal,Trikuta Nagar,18.0,45,Morning,Wednesday,Medium,Sunny,Yes,4,Mini,Cash,4.1,386.64
TRIP04335,Bus Stand,Talab Tillo,16.75,32,Morning,Saturday,Medium,Sunny,Yes,4,Mini,Card,3.5,395.28
TRIP04336,Roop Nagar,Bakshi Nagar,28.42,94,Evening,Tuesday,High,Sunny,Yes,2,Sedan,Cash,4.2,644.08
TRIP04337,Rehari,Bakshi Nagar,35.89,124,Morning,Friday,High,Sunny,Yes,4,Mini,Card,4.1,672.71
TRIP04338,Bahu Plaza,Kunjwani,17.64,34,Morning,Wednesday,Medium,Rainy,No,4,Sedan,Card,4.4,432.59
TRIP04339,Kunjwani,Narwal,34.31,116,Afternoon,Friday,High,Sunny,Yes,1,SUV,Cash,4.9,870.73
TRIP04340,University,Bus Stand,6.58,21,Evening,Thursday,Medium,Sunny,Yes,2,Mini,Cash,4.2,231.01
TRIP04341,Rehari,University,25.53,60,Evening,Sunday,Medium,Rainy,No,2,Mini,UPI,4.0,483.96
TRIP04342,Janipur,Sainik Colony,29.44,96,Evening,Sunday,High,Sunny,Yes,4,Mini,UPI,4.9,597.49
TRIP04343,Talab Tillo,Bus Stand,39.7,84,Afternoon,Sunday,Medium,Sunny,No,3,Mini,Cash,4.5,631.88
TRIP04344,Bus Stand,University,26.34,39,Morning,Friday,Low,Sunny,No,4,Sedan,UPI,4.6,516.95
TRIP04345,University,Satwari,2.87,5,Evening,Monday,Medium,Sunny,Yes,1,Sedan,Card,4.1,177.6
TRIP04346,Muthi,Channi Himmat,2.73,5,Afternoon,Tuesday,Low,Cloudy,No,1,Sedan,Cash,5.0,117.09
TRIP04347,Patoli,Bakshi Nagar,33.23,113,Morning,Monday,High,Sunny,Yes,1,SUV,UPI,4.7,845.17
TRIP04348,Rehari,University,11.04,31,Evening,Thursday,Medium,Rainy,No,1,Sedan,Card,4.2,301.91
TRIP04349,University,Bahu Plaza,22.54,47,Morning,Thursday,Medium,Sunny,No,2,Mini,UPI,4.9,375.92
TRIP04350,Narwal,Trikuta Nagar,19.19,61,Morning,Monday,High,Sunny,Yes,3,SUV,Cash,4.7,572.67
TRIP04351,Roop Nagar,Narwal,14.65,49,Evening,Monday,High,Sunny,No,1,Mini,Cash,4.2,318.32
TRIP04352,Channi Himmat,Jewel Chowk,29.55,99,Morning,Friday,High,Sunny,Yes,3,Mini,Card,4.4,590.78
TRIP04353,Bantalab,Narwal,29.06,100,Morning,Friday,High,Sunny,Yes,4,SUV,UPI,3.5,798.25
TRIP04354,Kunjwani,Bantalab,12.89,19,Evening,Sunday,Low,Sunny,No,4,SUV,Cash,4.3,372.89
TRIP04355,Bus Stand,Roop Nagar,17.52,44,Morning,Wednesday,Medium,Sunny,No,3,Mini,UPI,4.7,327.37
TRIP04356,Satwari,Patoli,14.54,55,Evening,Sunday,High,Sunny,Yes,3,SUV,Card,4.1,519.5
TRIP04357,University,Talab Tillo,26.08,44,Evening,Wednesday,Low,Cloudy,No,2,Mini,UPI,4.7,398.75
TRIP04358,University,Bus Stand,28.74,48,Evening,Wednesday,Low,Foggy,No,4,Sedan,Cash,4.3,568.1
TRIP04359,Narwal,Rehari,39.42,70,Afternoon,Friday,Low,Rainy,No,2,Mini,Cash,3.6,616.69
TRIP04360,Gandhi Nagar,Satwari,25.91,37,Afternoon,Saturday,Low,Rainy,No,2,Mini,Cash,4.7,447.37
TRIP04361,Satwari,Kunjwani,23.94,42,Night,Sunday,Low,Cloudy,No,4,Sedan,Cash,3.7,539.02
TRIP04362,Talab Tillo,Satwari,10.32,37,Morning,Sunday,High,Foggy,Yes,4,Mini,Card,3.8,398.53
TRIP04363,Narwal,Patoli,30.42,62,Night,Monday,Medium,Cloudy,No,4,Mini,UPI,5.0,545.51
TRIP04364,Trikuta Nagar,Narwal,28.83,95,Evening,Monday,High,Rainy,Yes,3,Mini,Card,4.0,594.61
TRIP04365,Sainik Colony,Bus Stand,27.75,59,Afternoon,Monday,Medium,Sunny,No,3,SUV,UPI,3.6,664.85
TRIP04366,Bus Stand,Muthi,20.86,48,Afternoon,Sunday,Medium,Sunny,No,1,SUV,UPI,4.7,511.37
TRIP04367,University,Bantalab,5.5,19,Morning,Saturday,High,Rainy,Yes,3,Mini,UPI,3.5,338.18
TRIP04368,Kunjwani,Rehari,3.64,11,Afternoon,Wednesday,Low,Sunny,No,1,Mini,Card,4.7,100.64
TRIP04369,University,Bus Stand,6.52,17,Morning,Thursday,Medium,Sunny,Yes,3,Mini,Card,3.8,239.94
TRIP04370,Narwal,Bakshi Nagar,30.16,98,Evening,Saturday,High,Sunny,Yes,1,Sedan,UPI,4.1,686.35
TRIP04371,Bus Stand,Jewel Chowk,38.42,88,Night,Monday,Medium,Cloudy,No,2,Mini,UPI,4.6,644.26
TRIP04372,Kunjwani,Janipur,33.38,70,Evening,Wednesday,Medium,Sunny,Yes,3,Mini,Cash,3.5,586.26
TRIP04373,Bus Stand,Narwal,1.6,5,Evening,Friday,Medium,Sunny,Yes,1,Mini,Card,5.0,147.37
TRIP04374,Rehari,Patoli,33.41,73,Evening,Tuesday,Medium,Foggy,Yes,2,Sedan,Card,4.1,698.1
TRIP04375,Roop Nagar,Gandhi Nagar,2.55,11,Morning,Sunday,Medium,Rainy,Yes,4,Sedan,UPI,4.1,261.76
TRIP04376,Muthi,Trikuta Nagar,3.95,6,Morning,Tuesday,Low,Rainy,No,1,Mini,Cash,4.0,153.19
TRIP04377,Bus Stand,Patoli,33.67,68,Evening,Monday,Medium,Sunny,Yes,1,Sedan,UPI,4.9,664.21
TRIP04378,Bakshi Nagar,Kunjwani,19.65,66,Morning,Sunday,High,Sunny,Yes,2,Mini,UPI,3.9,452.51
TRIP04379,Bakshi Nagar,Talab Tillo,1.92,5,Morning,Sunday,Medium,Sunny,Yes,3,Sedan,Card,5.0,207.28
TRIP04380,Bakshi Nagar,Janipur,27.93,41,Morning,Sunday,Low,Cloudy,No,1,Mini,Cash,4.4,454.36
TRIP04381,Railway Station,Patoli,20.14,29,Afternoon,Saturday,Low,Sunny,No,2,Mini,Cash,4.7,335.4
TRIP04382,Gandhi Nagar,Kunjwani,32.4,73,Evening,Saturday,Medium,Sunny,Yes,3,Mini,UPI,4.3,596.77
TRIP04383,Janipur,Bahu Plaza,5.44,15,Night,Friday,High,Sunny,Yes,3,Mini,Cash,4.8,281.51
TRIP04384,Roop Nagar,Bakshi Nagar,35.75,82,Night,Thursday,Medium,Sunny,Yes,2,Sedan,Cash,4.2,743.38
TRIP04385,Janipur,Trikuta Nagar,26.51,60,Evening,Friday,Medium,Sunny,Yes,1,Sedan,UPI,4.6,546.0
TRIP04386,Janipur,Railway Station,3.0,6,Evening,Saturday,High,Sunny,Yes,2,Sedan,Cash,3.6,258.57
TRIP04387,Rehari,Patoli,17.3,56,Morning,Friday,High,Rainy,Yes,1,Mini,Cash,4.6,444.13
TRIP04388,Channi Himmat,Trikuta Nagar,36.04,118,Evening,Sunday,High,Foggy,Yes,2,Sedan,UPI,3.6,802.52
TRIP04389,Channi Himmat,Kunjwani,23.15,78,Evening,Sunday,High,Sunny,Yes,1,Mini,Cash,3.7,487.92
TRIP04390,Satwari,Roop Nagar,35.97,124,Evening,Monday,High,Rainy,Yes,4,Sedan,Cash,3.7,824.71
TRIP04391,Railway Station,Bahu Plaza,19.04,70,Evening,Tuesday,High,Cloudy,Yes,1,Sedan,UPI,4.9,476.41
TRIP04392,Sainik Colony,Bakshi Nagar,34.6,58,Afternoon,Saturday,Low,Cloudy,No,1,Sedan,Card,4.0,624.76
TRIP04393,Patoli,Janipur,10.96,40,Morning,Saturday,High,Sunny,Yes,1,Mini,UPI,4.3,320.58
TRIP04394,University,Jewel Chowk,4.74,12,Morning,Friday,Medium,Sunny,Yes,4,Mini,Cash,4.5,226.08
TRIP04395,Narwal,Bantalab,6.25,19,Evening,Wednesday,High,Sunny,Yes,1,Mini,Card,4.2,241.95
TRIP04396,Patoli,Muthi,11.74,21,Evening,Sunday,Low,Rainy,No,1,Sedan,Cash,3.7,306.53
TRIP04397,Trikuta Nagar,Narwal,10.96,35,Night,Thursday,High,Sunny,No,1,Sedan,Card,4.0,313.81
TRIP04398,Channi Himmat,Jewel Chowk,24.97,39,Afternoon,Saturday,Low,Sunny,No,3,Sedan,Card,4.8,507.17
TRIP04399,Bakshi Nagar,Bahu Plaza,3.54,18,Evening,Friday,High,Sunny,Yes,3,Mini,UPI,5.0,250.32
TRIP04400,Jewel Chowk,Kunjwani,36.97,124,Morning,Tuesday,High,Foggy,Yes,4,Sedan,UPI,4.5,813.3
TRIP04401,Channi Himmat,Trikuta Nagar,21.81,53,Evening,Tuesday,Medium,Sunny,Yes,3,Sedan,UPI,3.9,515.95
TRIP04402,Patoli,Roop Nagar,29.97,49,Afternoon,Wednesday,Low,Sunny,No,3,Sedan,Cash,3.7,562.28
TRIP04403,Kunjwani,Sainik Colony,26.62,54,Afternoon,Sunday,Medium,Cloudy,No,4,Mini,UPI,4.3,502.43
TRIP04404,Talab Tillo,Bahu Plaza,29.76,65,Evening,Thursday,Medium,Sunny,Yes,2,Sedan,Card,3.9,631.23
TRIP04405,Bakshi Nagar,Kunjwani,16.66,53,Evening,Saturday,High,Sunny,Yes,3,Mini,UPI,4.0,433.04
TRIP04406,Bantalab,Kunjwani,1.21,6,Evening,Friday,Low,Cloudy,Yes,2,Mini,UPI,4.5,144.6
TRIP04407,Narwal,Rehari,36.89,123,Morning,Monday,High,Cloudy,No,2,Mini,Card,3.8,608.0
TRIP04408,Gandhi Nagar,Satwari,22.26,77,Afternoon,Friday,High,Rainy,Yes,4,Sedan,Card,3.9,615.53
TRIP04409,Gandhi Nagar,Sainik Colony,2.25,9,Night,Saturday,Low,Sunny,No,4,Mini,Cash,3.9,165.63
TRIP04410,Channi Himmat,Sainik Colony,21.63,47,Evening,Sunday,Medium,Sunny,Yes,3,SUV,Cash,4.1,616.37
TRIP04411,Janipur,Rehari,35.64,53,Morning,Sunday,Low,Sunny,No,1,SUV,Cash,4.4,784.54
TRIP04412,Muthi,Trikuta Nagar,38.36,127,Evening,Tuesday,High,Sunny,Yes,1,Mini,Card,3.5,683.63
TRIP04413,Bantalab,Satwari,25.38,40,Afternoon,Monday,Low,Sunny,No,1,SUV,Card,3.9,558.06
TRIP04414,University,Talab Tillo,14.13,29,Morning,Wednesday,Low,Rainy,No,2,Mini,Card,4.0,296.12
TRIP04415,Bakshi Nagar,University,9.1,29,Morning,Monday,High,Sunny,Yes,4,Mini,UPI,3.9,328.66
TRIP04416,Janipur,Patoli,2.82,9,Morning,Tuesday,High,Rainy,Yes,1,Sedan,UPI,3.7,241.67
TRIP04417,Satwari,Gandhi Nagar,26.89,91,Evening,Friday,High,Sunny,Yes,4,Mini,Cash,4.5,559.52
TRIP04418,Channi Himmat,Bus Stand,30.92,103,Morning,Saturday,High,Sunny,Yes,3,Mini,UPI,4.1,608.84
TRIP04419,Roop Nagar,Bahu Plaza,29.88,104,Morning,Saturday,High,Sunny,Yes,4,SUV,UPI,3.6,835.66
TRIP04420,Rehari,Bantalab,23.51,55,Evening,Monday,Medium,Cloudy,Yes,1,Mini,Cash,3.7,441.76
TRIP04421,University,Patoli,33.17,110,Morning,Monday,High,Cloudy,Yes,4,Mini,UPI,4.3,652.32
TRIP04422,Trikuta Nagar,Talab Tillo,24.3,79,Afternoon,Thursday,High,Rainy,No,3,SUV,Cash,4.1,655.52
TRIP04423,Narwal,Bakshi Nagar,39.36,134,Evening,Wednesday,High,Rainy,Yes,1,Mini,Cash,3.5,730.99
TRIP04424,Jewel Chowk,Kunjwani,7.66,23,Morning,Saturday,Medium,Sunny,Yes,2,Sedan,Cash,3.8,278.47
TRIP04425,Channi Himmat,Roop Nagar,34.73,72,Morning,Friday,Medium,Sunny,Yes,2,Mini,Cash,3.7,579.67
TRIP04426,Muthi,Patoli,28.41,61,Morning,Thursday,Medium,Cloudy,Yes,4,Mini,Cash,4.4,552.65
TRIP04427,Rehari,Railway Station,34.9,54,Afternoon,Tuesday,Low,Sunny,No,3,Mini,UPI,4.0,540.59
TRIP04428,Sainik Colony,Rehari,12.27,26,Evening,Tuesday,Low,Foggy,No,4,Mini,Card,3.5,264.46
TRIP04429,Railway Station,Muthi,29.79,49,Afternoon,Sunday,Low,Rainy,No,2,Mini,UPI,4.7,495.73
TRIP04430,Jewel Chowk,Bus Stand,13.73,28,Afternoon,Monday,Low,Sunny,No,3,Sedan,Cash,3.9,298.49
TRIP04431,Gandhi Nagar,Bantalab,8.05,12,Night,Thursday,Low,Rainy,No,4,SUV,Cash,4.6,327.8
TRIP04432,Bus Stand,Sainik Colony,22.39,51,Night,Monday,Medium,Sunny,No,1,Mini,UPI,4.2,406.37
TRIP04433,Gandhi Nagar,Bakshi Nagar,5.85,19,Morning,Friday,Medium,Sunny,Yes,4,Sedan,Card,3.8,248.3
TRIP04434,Bus Stand,Talab Tillo,11.48,45,Morning,Friday,High,Rainy,Yes,3,Sedan,Cash,3.5,421.72
TRIP04435,Bus Stand,Railway Station,9.31,32,Evening,Thursday,High,Sunny,No,4,Sedan,Cash,4.8,318.86
TRIP04436,Talab Tillo,Trikuta Nagar,34.14,118,Evening,Wednesday,High,Sunny,Yes,2,SUV,UPI,3.6,870.38
TRIP04437,Kunjwani,Jewel Chowk,29.02,103,Evening,Monday,High,Sunny,Yes,2,Mini,Card,5.0,572.67
TRIP04438,Satwari,Jewel Chowk,29.89,103,Evening,Friday,High,Sunny,Yes,4,Sedan,Card,4.7,681.73
TRIP04439,Kunjwani,Talab Tillo,16.04,52,Afternoon,Saturday,High,Rainy,No,4,SUV,Cash,3.5,537.77
TRIP04440,Patoli,Channi Himmat,26.89,56,Afternoon,Sunday,Medium,Sunny,No,1,SUV,Cash,4.0,651.69
TRIP04441,Bus Stand,Kunjwani,21.15,66,Evening,Thursday,High,Sunny,Yes,2,Sedan,Cash,3.8,529.97
TRIP04442,Gandhi Nagar,Talab Tillo,14.11,43,Morning,Wednesday,High,Sunny,Yes,2,Mini,UPI,4.8,377.82
TRIP04443,Bus Stand,University,24.72,53,Afternoon,Friday,Medium,Sunny,No,2,Mini,Card,4.0,408.73
TRIP04444,Narwal,Janipur,25.41,39,Morning,Saturday,Low,Cloudy,No,1,Mini,Cash,3.7,402.13
TRIP04445,Bakshi Nagar,Narwal,20.28,50,Evening,Monday,Medium,Cloudy,No,1,Mini,UPI,4.4,357.18
TRIP04446,Janipur,Muthi,8.91,19,Afternoon,Friday,Medium,Foggy,No,4,Sedan,Cash,3.7,275.0
TRIP04447,Talab Tillo,Muthi,18.28,59,Evening,Monday,High,Sunny,Yes,4,SUV,Cash,4.1,564.32
TRIP04448,Bakshi Nagar,Jewel Chowk,34.08,60,Evening,Friday,Low,Cloudy,Yes,1,Sedan,UPI,3.8,642.45
TRIP04449,Bahu Plaza,Railway Station,6.17,17,Afternoon,Sunday,High,Foggy,Yes,3,Mini,Cash,4.3,308.09
TRIP04450,Patoli,Sainik Colony,20.61,65,Evening,Tuesday,High,Sunny,Yes,3,Sedan,Card,3.7,531.01
TRIP04451,Narwal,Kunjwani,12.2,33,Night,Friday,Medium,Cloudy,No,4,Mini,UPI,4.2,322.38
TRIP04452,Janipur,Roop Nagar,27.07,64,Evening,Saturday,Medium,Sunny,No,2,Mini,Card,4.3,458.17
TRIP04453,Muthi,Roop Nagar,12.95,39,Evening,Sunday,High,Sunny,Yes,2,Sedan,UPI,4.4,419.85
TRIP04454,Channi Himmat,Bahu Plaza,21.04,69,Evening,Sunday,High,Sunny,Yes,1,Mini,Cash,4.4,457.69
TRIP04455,Rehari,Trikuta Nagar,33.22,48,Night,Sunday,Low,Sunny,No,3,Sedan,Card,3.7,668.99
TRIP04456,Bakshi Nagar,Channi Himmat,15.52,52,Evening,Saturday,High,Sunny,Yes,3,Mini,Card,4.3,430.0
TRIP04457,Bantalab,Railway Station,22.87,53,Afternoon,Monday,Medium,Sunny,No,3,Mini,UPI,3.6,391.49
TRIP04458,Trikuta Nagar,Channi Himmat,29.08,68,Evening,Sunday,Medium,Sunny,Yes,1,Mini,UPI,4.7,521.39
TRIP04459,Sainik Colony,Bus Stand,3.1,9,Afternoon,Monday,Low,Sunny,No,4,SUV,Cash,4.2,162.75
TRIP04460,Railway Station,Sainik Colony,30.58,54,Night,Monday,Low,Rainy,No,2,Sedan,UPI,3.6,619.95
TRIP04461,Trikuta Nagar,Roop Nagar,15.39,49,Evening,Sunday,High,Sunny,Yes,3,SUV,Cash,4.5,523.53
TRIP04462,Bakshi Nagar,Janipur,10.77,39,Morning,Tuesday,High,Sunny,Yes,4,Mini,UPI,4.8,360.56
TRIP04463,Rehari,Bantalab,27.95,63,Morning,Tuesday,Medium,Cloudy,No,4,Mini,Cash,4.7,497.8
TRIP04464,Satwari,University,11.46,28,Morning,Friday,Medium,Cloudy,Yes,3,Sedan,UPI,3.5,353.24
TRIP04465,Kunjwani,Roop Nagar,24.06,34,Night,Friday,Low,Sunny,No,1,Mini,UPI,3.7,403.17
TRIP04466,Trikuta Nagar,Satwari,37.01,85,Afternoon,Saturday,Medium,Sunny,Yes,1,Sedan,Cash,4.8,740.17
TRIP04467,Talab Tillo,Bantalab,2.92,17,Evening,Thursday,High,Sunny,Yes,4,Mini,Card,3.8,253.85
TRIP04468,Bus Stand,Jewel Chowk,6.69,23,Evening,Thursday,High,Sunny,Yes,3,SUV,Card,3.6,336.35
TRIP04469,Sainik Colony,Kunjwani,22.74,43,Morning,Friday,Low,Sunny,Yes,4,Sedan,Card,4.2,501.62
TRIP04470,Bantalab,Railway Station,13.49,28,Evening,Friday,Medium,Sunny,No,1,Mini,Card,4.9,244.59
TRIP04471,University,Patoli,4.66,10,Evening,Tuesday,Low,Sunny,No,2,Mini,Card,4.5,121.44
TRIP04472,Bus Stand,Trikuta Nagar,38.66,132,Evening,Saturday,High,Sunny,Yes,4,Mini,Card,5.0,718.63
TRIP04473,Rehari,Railway Station,11.57,43,Evening,Monday,High,Sunny,Yes,2,SUV,UPI,3.8,410.17
TRIP04474,Janipur,University,33.15,115,Morning,Friday,High,Sunny,Yes,2,SUV,Card,4.9,847.04
TRIP04475,Satwari,Janipur,39.87,64,Afternoon,Thursday,Low,Sunny,No,3,Sedan,UPI,3.8,700.99
TRIP04476,Channi Himmat,Roop Nagar,38.87,61,Afternoon,Thursday,Low,Sunny,No,4,Mini,UPI,4.9,583.56
TRIP04477,Kunjwani,Janipur,31.24,69,Afternoon,Sunday,Medium,Rainy,No,2,Sedan,UPI,4.6,652.33
TRIP04478,Patoli,Trikuta Nagar,34.36,80,Night,Monday,Medium,Sunny,No,3,Mini,UPI,4.2,593.79
TRIP04479,Bakshi Nagar,Kunjwani,17.73,45,Night,Tuesday,Medium,Cloudy,No,3,Mini,Cash,3.7,376.19
TRIP04480,Trikuta Nagar,Bus Stand,7.58,29,Morning,Thursday,High,Sunny,Yes,4,Sedan,Cash,3.6,339.08
TRIP04481,Talab Tillo,Narwal,12.71,21,Morning,Wednesday,Low,Rainy,Yes,2,Mini,UPI,3.6,327.83
TRIP04482,Bantalab,Muthi,32.86,50,Morning,Tuesday,Low,Cloudy,No,2,Sedan,Cash,3.5,603.51
TRIP04483,Kunjwani,Talab Tillo,21.05,76,Morning,Friday,High,Sunny,Yes,1,SUV,Cash,4.7,603.97
TRIP04484,Kunjwani,University,30.12,66,Afternoon,Monday,Medium,Sunny,No,3,Mini,Card,4.8,510.54
TRIP04485,Janipur,Talab Tillo,4.78,8,Night,Wednesday,Medium,Cloudy,No,4,Mini,Cash,4.3,226.87
TRIP04486,Roop Nagar,Bahu Plaza,16.55,23,Night,Tuesday,Low,Sunny,No,1,SUV,Card,5.0,406.85
TRIP04487,Jewel Chowk,Rehari,32.91,48,Evening,Sunday,Low,Foggy,Yes,1,Mini,UPI,3.9,577.88
TRIP04488,Satwari,University,32.61,106,Morning,Saturday,High,Sunny,Yes,1,Sedan,Card,4.1,699.8
TRIP04489,Bakshi Nagar,Jewel Chowk,23.79,77,Evening,Friday,High,Sunny,Yes,4,Mini,Card,3.9,511.66
TRIP04490,Bahu Plaza,Jewel Chowk,3.71,16,Afternoon,Sunday,High,Sunny,Yes,3,Mini,Card,4.9,271.15
TRIP04491,Satwari,Janipur,34.48,120,Evening,Wednesday,High,Sunny,Yes,4,Mini,UPI,4.7,659.49
TRIP04492,Bahu Plaza,Railway Station,3.66,10,Night,Friday,Low,Sunny,No,2,Mini,UPI,3.8,138.85
TRIP04493,Trikuta Nagar,Janipur,23.49,49,Morning,Thursday,Medium,Cloudy,Yes,1,SUV,Cash,3.7,608.71
TRIP04494,Muthi,Channi Himmat,22.77,54,Morning,Tuesday,Medium,Rainy,No,1,Sedan,Cash,3.6,478.08
TRIP04495,Janipur,Bakshi Nagar,19.03,36,Night,Tuesday,Low,Sunny,No,3,Mini,Card,4.5,345.83
TRIP04496,Sainik Colony,Channi Himmat,18.36,64,Evening,Monday,High,Sunny,Yes,3,Mini,UPI,3.9,441.28
TRIP04497,Trikuta Nagar,Bakshi Nagar,35.96,81,Evening,Wednesday,Medium,Sunny,Yes,1,Sedan,Card,3.6,691.7
TRIP04498,Satwari,Bus Stand,9.09,20,Afternoon,Thursday,Medium,Cloudy,No,4,Sedan,Cash,4.8,267.8
TRIP04499,Sainik Colony,Jewel Chowk,17.46,56,Afternoon,Thursday,High,Cloudy,No,1,Mini,Cash,4.9,351.03
TRIP04500,Janipur,Rehari,6.53,13,Morning,Saturday,Medium,Cloudy,Yes,3,SUV,Card,5.0,302.45
TRIP04501,Talab Tillo,Satwari,1.64,5,Evening,Tuesday,High,Rainy,Yes,1,Mini,Card,4.9,239.23
TRIP04502,Gandhi Nagar,Trikuta Nagar,16.61,55,Morning,Friday,High,Sunny,Yes,2,Mini,Card,4.2,412.64
TRIP04503,Talab Tillo,Bus Stand,9.45,30,Morning,Monday,High,Sunny,Yes,3,SUV,UPI,4.5,396.87
TRIP04504,Kunjwani,Railway Station,5.38,20,Night,Wednesday,High,Cloudy,Yes,2,Mini,Card,4.7,277.02
TRIP04505,Bus Stand,Patoli,8.46,23,Evening,Tuesday,Medium,Sunny,No,3,Mini,Card,4.4,226.37
TRIP04506,Rehari,Muthi,3.73,13,Evening,Monday,Medium,Rainy,Yes,1,Mini,UPI,4.3,209.63
TRIP04507,Patoli,Rehari,22.37,49,Evening,Tuesday,Medium,Sunny,Yes,3,Mini,Cash,5.0,434.49
TRIP04508,Narwal,Bantalab,3.75,10,Afternoon,Monday,Medium,Sunny,No,1,SUV,Cash,4.8,145.33
TRIP04509,Talab Tillo,University,5.5,11,Afternoon,Thursday,Medium,Sunny,Yes,3,Sedan,Cash,3.6,244.52
TRIP04510,Bakshi Nagar,Railway Station,16.49,24,Afternoon,Monday,Low,Sunny,No,1,Sedan,Card,4.8,320.09
TRIP04511,Channi Himmat,Patoli,15.87,24,Evening,Tuesday,Low,Sunny,No,4,Sedan,UPI,3.6,350.72
TRIP04512,Kunjwani,Sainik Colony,1.56,5,Afternoon,Monday,Low,Cloudy,No,1,Sedan,Cash,4.6,78.4
TRIP04513,Talab Tillo,University,37.43,123,Afternoon,Friday,High,Sunny,No,1,Mini,UPI,4.8,620.41
TRIP04514,University,Bus Stand,10.54,25,Afternoon,Friday,Medium,Sunny,No,1,Mini,Cash,4.5,212.1
TRIP04515,Railway Station,Kunjwani,13.79,47,Evening,Tuesday,High,Foggy,Yes,4,SUV,UPI,3.7,491.86
TRIP04516,Railway Station,Narwal,14.18,55,Afternoon,Tuesday,High,Sunny,Yes,3,SUV,Card,4.5,470.05
TRIP04517,Channi Himmat,Talab Tillo,17.62,30,Afternoon,Monday,Low,Cloudy,No,2,Mini,Card,4.3,299.83
TRIP04518,Sainik Colony,Bakshi Nagar,13.0,27,Morning,Saturday,Low,Sunny,Yes,2,Sedan,Card,3.8,354.57
TRIP04519,University,Jewel Chowk,20.96,32,Evening,Tuesday,Low,Sunny,No,4,Sedan,Cash,4.6,411.63
TRIP04520,Bakshi Nagar,Patoli,26.65,47,Morning,Thursday,Low,Sunny,Yes,2,Mini,Cash,4.2,451.49
TRIP04521,Channi Himmat,Narwal,30.1,60,Night,Tuesday,Medium,Sunny,No,2,Mini,Card,3.9,519.3
TRIP04522,Roop Nagar,Sainik Colony,35.01,116,Morning,Saturday,High,Sunny,Yes,4,Sedan,Card,4.6,778.85
TRIP04523,University,Bus Stand,15.04,35,Evening,Saturday,Medium,Cloudy,No,4,Sedan,Card,4.8,385.88
TRIP04524,Janipur,Roop Nagar,33.23,112,Night,Friday,High,Cloudy,Yes,3,Mini,Cash,4.3,667.97
TRIP04525,Satwari,Muthi,29.35,95,Evening,Saturday,High,Sunny,Yes,2,Sedan,Cash,3.9,659.49
TRIP04526,Talab Tillo,Trikuta Nagar,22.15,51,Night,Sunday,Medium,Sunny,No,1,Mini,Card,3.8,426.52
TRIP04527,Satwari,Rehari,5.3,21,Evening,Wednesday,High,Cloudy,Yes,3,Mini,Card,3.8,273.11
